,loss,accuracy,val_loss,val_accuracy
0,3.631458282470703,0.05228070169687271,3.3874189853668213,0.1636842042207718
1,3.3715131282806396,0.11754386126995087,2.9985485076904297,0.2678947448730469
2,3.0565998554229736,0.19315789639949799,2.5640432834625244,0.34789472818374634
3,2.7627696990966797,0.24701754748821259,2.2546560764312744,0.425789475440979
4,2.566514492034912,0.3003508746623993,2.028585433959961,0.47947368025779724
5,2.3810670375823975,0.33561402559280396,1.869020700454712,0.5110526084899902
6,2.27897572517395,0.3577193021774292,1.7681610584259033,0.5278947353363037
7,2.1678719520568848,0.3896491229534149,1.6779406070709229,0.5473684072494507
8,2.0823066234588623,0.40315788984298706,1.5975675582885742,0.5678947567939758
9,1.9880108833312988,0.4287719428539276,1.5325708389282227,0.5794736742973328
10,1.9458028078079224,0.44070175290107727,1.485930323600769,0.5884210467338562
11,1.8799395561218262,0.4582456052303314,1.449562907218933,0.5947368144989014
12,1.8063156604766846,0.4694736897945404,1.4034391641616821,0.6000000238418579
13,1.7774581909179688,0.4889473617076874,1.376288652420044,0.6063157916069031
14,1.7332080602645874,0.4882456064224243,1.3437358140945435,0.6131578683853149
15,1.7100989818572998,0.5017544031143188,1.3135861158370972,0.6184210777282715
16,1.6726819276809692,0.5173684358596802,1.2963489294052124,0.62421053647995
17,1.6237837076187134,0.5184210538864136,1.2620307207107544,0.6336842179298401
18,1.6284654140472412,0.5145614147186279,1.2507401704788208,0.6378947496414185
19,1.5915417671203613,0.5238596200942993,1.229904055595398,0.6378947496414185
20,1.5587595701217651,0.5403508543968201,1.2174543142318726,0.6447368264198303
21,1.5433260202407837,0.5426315665245056,1.2094789743423462,0.6473684310913086
22,1.5240916013717651,0.5552631616592407,1.1996850967407227,0.6510526537895203
23,1.472166657447815,0.5563157796859741,1.1820652484893799,0.6547368168830872
24,1.4780025482177734,0.5614035129547119,1.1697663068771362,0.6552631855010986
25,1.468753457069397,0.5633333325386047,1.1576638221740723,0.6605263352394104
26,1.471996784210205,0.5656140446662903,1.1477582454681396,0.6663157939910889
27,1.4261274337768555,0.5763157606124878,1.1396499872207642,0.6684210300445557
28,1.4105945825576782,0.5770175457000732,1.1350786685943604,0.6700000166893005
29,1.3770452737808228,0.5928069949150085,1.1166292428970337,0.6710526347160339
30,1.3644766807556152,0.5921052694320679,1.114013910293579,0.667894721031189
31,1.370339274406433,0.5812280774116516,1.1103134155273438,0.6742105484008789
32,1.345841407775879,0.5926315784454346,1.0942801237106323,0.6752631664276123
33,1.3378944396972656,0.5917543768882751,1.086603045463562,0.675789475440979
34,1.345259428024292,0.5942105054855347,1.084126591682434,0.6778947114944458
35,1.3076798915863037,0.6087719202041626,1.0896708965301514,0.6768420934677124
36,1.3134993314743042,0.6010526418685913,1.0778828859329224,0.6778947114944458
37,1.3072394132614136,0.6038596630096436,1.0669541358947754,0.6810526251792908
38,1.2925465106964111,0.6061403751373291,1.073654294013977,0.6768420934677124
39,1.288632869720459,0.6119298338890076,1.0640822649002075,0.683684229850769
40,1.2707499265670776,0.6164911985397339,1.0664589405059814,0.683684229850769
41,1.251289963722229,0.6254385709762573,1.0539482831954956,0.6878947615623474
42,1.2509855031967163,0.6245614290237427,1.046157956123352,0.6878947615623474
43,1.2610571384429932,0.6175438761711121,1.0382874011993408,0.6973684430122375
44,1.2273904085159302,0.6305263042449951,1.0333586931228638,0.6899999976158142
45,1.2282577753067017,0.6207017302513123,1.0357609987258911,0.6884210705757141
46,1.1904770135879517,0.6382456421852112,1.0377528667449951,0.6863157749176025
47,1.2259689569473267,0.6280701756477356,1.0236642360687256,0.6884210705757141
48,1.2197169065475464,0.6250877380371094,1.0360805988311768,0.6873683929443359
49,1.209853172302246,0.6292982697486877,1.008702278137207,0.6978947520256042
50,1.1778779029846191,0.6470175385475159,1.0149669647216797,0.6915789246559143
51,1.187041997909546,0.6410526037216187,1.0143458843231201,0.6926316022872925
52,1.1727710962295532,0.6421052813529968,1.020824909210205,0.6878947615623474
53,1.189683437347412,0.6363157629966736,1.002082347869873,0.6973684430122375
54,1.182966709136963,0.6377192735671997,1.006493330001831,0.6910526156425476
55,1.1789095401763916,0.637017548084259,1.0011078119277954,0.6957894563674927
56,1.161105990409851,0.643508791923523,0.9941412806510925,0.6936842203140259
57,1.1336749792099,0.6501754522323608,0.9918196201324463,0.6947368383407593
58,1.1371036767959595,0.6538596749305725,0.9943566918373108,0.6973684430122375
59,1.13192617893219,0.6459649205207825,0.9825360178947449,0.7036842107772827
60,1.132034182548523,0.6526315808296204,0.9847184419631958,0.6973684430122375
61,1.1073826551437378,0.6591228246688843,0.9793574213981628,0.7042105197906494
62,1.1356487274169922,0.6542105078697205,0.9944376945495605,0.6973684430122375
63,1.1078159809112549,0.6621052622795105,0.9738340973854065,0.7021052837371826
64,1.0879402160644531,0.6622806787490845,0.9717444777488708,0.706315815448761
65,1.0998318195343018,0.6619298458099365,0.9778780937194824,0.7021052837371826
66,1.0880569219589233,0.66456139087677,0.9825742244720459,0.7042105197906494
67,1.0901732444763184,0.6666666865348816,0.9704814553260803,0.7005262970924377
68,1.0921196937561035,0.6628069877624512,0.9628903269767761,0.7068421244621277
69,1.0975451469421387,0.6575438380241394,0.9644333124160767,0.7084210515022278
70,1.1026750802993774,0.6582456231117249,0.9724798202514648,0.7057894468307495
71,1.0618956089019775,0.6663157939910889,0.9614264965057373,0.7078947424888611
72,1.0591365098953247,0.6729824542999268,0.9617452621459961,0.7021052837371826
73,1.0606253147125244,0.6750876903533936,0.9584552049636841,0.7057894468307495
74,1.0712496042251587,0.6691228151321411,0.955314576625824,0.7089473605155945
75,1.0494678020477295,0.6773684024810791,0.9578413367271423,0.7094736695289612
76,1.070751667022705,0.6663157939910889,0.9580113887786865,0.711052656173706
77,1.0530757904052734,0.6731578707695007,0.9507076144218445,0.7089473605155945
78,1.0215834379196167,0.6833333373069763,0.9482106566429138,0.7121052742004395
79,1.0513557195663452,0.6745613813400269,0.9520424008369446,0.7073684334754944
80,1.0440196990966797,0.6714035272598267,0.9503505229949951,0.7121052742004395
81,1.0439201593399048,0.6743859648704529,0.9451624155044556,0.7136842012405396
82,1.0250180959701538,0.6863157749176025,0.9551793336868286,0.7057894468307495
83,1.048284888267517,0.675789475440979,0.9517614245414734,0.7152631282806396
84,1.0078604221343994,0.6843859553337097,0.9374412298202515,0.714736819267273
85,1.0122886896133423,0.6828070282936096,0.9345399737358093,0.7099999785423279
86,1.0103563070297241,0.6935087442398071,0.9385998249053955,0.7131578922271729
87,1.002593755722046,0.6873683929443359,0.9488147497177124,0.7089473605155945
88,1.0030726194381714,0.687192976474762,0.9446788430213928,0.7131578922271729
89,1.0229992866516113,0.6745613813400269,0.9268394112586975,0.7184210419654846
90,1.0128629207611084,0.6915789246559143,0.9323053956031799,0.7152631282806396
