,loss,accuracy,val_loss,val_accuracy
0,3.637664794921875,0.046666666865348816,3.4593138694763184,0.09684210270643234
1,3.4181904792785645,0.102631576359272,3.1515166759490967,0.2063157856464386
2,3.1314356327056885,0.17350877821445465,2.7441658973693848,0.29789474606513977
3,2.832301378250122,0.24263158440589905,2.4117953777313232,0.34421053528785706
4,2.5916619300842285,0.2947368323802948,2.194636106491089,0.39210525155067444
5,2.4165327548980713,0.33263158798217773,2.0103328227996826,0.4368421137332916
6,2.271758556365967,0.3598245680332184,1.8786686658859253,0.47526314854621887
7,2.1306095123291016,0.3938596546649933,1.7589948177337646,0.5047368407249451
8,2.054616689682007,0.41035088896751404,1.6918383836746216,0.5147368311882019
9,1.9931371212005615,0.43157893419265747,1.6135705709457397,0.5410526394844055
10,1.90316641330719,0.4538596570491791,1.564509630203247,0.5463157892227173
11,1.851729154586792,0.4624561369419098,1.5149811506271362,0.5673684477806091
12,1.7992782592773438,0.48035088181495667,1.479735016822815,0.5705263018608093
13,1.7494466304779053,0.4912280738353729,1.4593846797943115,0.5799999833106995
14,1.735842227935791,0.4873684346675873,1.4295225143432617,0.5842105150222778
15,1.7099531888961792,0.5024561285972595,1.3856693506240845,0.5910526514053345
16,1.6830787658691406,0.504912257194519,1.3815319538116455,0.5899999737739563
17,1.6237515211105347,0.5182456374168396,1.3478031158447266,0.6036841869354248
18,1.6047264337539673,0.5214034914970398,1.3291866779327393,0.6010526418685913
19,1.5941160917282104,0.5338596701622009,1.3236113786697388,0.6105263233184814
20,1.5326483249664307,0.5482456088066101,1.3024648427963257,0.6105263233184814
21,1.5120365619659424,0.543508768081665,1.2759901285171509,0.6200000047683716
22,1.5131573677062988,0.5571929812431335,1.2586251497268677,0.6221052408218384
23,1.4934422969818115,0.5478947162628174,1.2491493225097656,0.6189473867416382
24,1.4716241359710693,0.5673684477806091,1.2382112741470337,0.6263157725334167
25,1.432078242301941,0.566315770149231,1.2300386428833008,0.6252631545066833
26,1.442177176475525,0.574210524559021,1.2166849374771118,0.62578946352005
27,1.4153246879577637,0.5764912366867065,1.1962140798568726,0.6284210681915283
28,1.4153144359588623,0.5735087990760803,1.1957663297653198,0.6357894539833069
29,1.378042221069336,0.5891228318214417,1.1996099948883057,0.628947377204895
30,1.3678725957870483,0.5954385995864868,1.1737444400787354,0.6315789222717285
31,1.355701208114624,0.5919298529624939,1.1642122268676758,0.6342105269432068
32,1.3404561281204224,0.5956140160560608,1.151106595993042,0.6436842083930969
33,1.3415155410766602,0.5998245477676392,1.1580644845962524,0.6368421316146851
